,theta_0,theta_1,theta_2,theta_3,t_miqp,obj_miqp,s_miqp,t_qp,obj_qp,s_qp,t_qp_dt,obj_qp_dt,s_qp_dt,t_qp_rf,obj_qp_rf,s_qp_rf
353,0.2617833639593198,0.04885346462927787,0.003548367039557316,0.003817392743163719,0.0015897750854492188,0.08991967638967836,Solved,0.00021340400000000002,0.08991965157488006,solved,0.000208805,0.08991965157488006,solved,0.000203174,0.08991965157488006,solved
354,0.2116881685604235,0.032150023377341304,0.008400586029246567,-0.009858385642829126,0.0016434192657470703,0.05875375472189986,Solved,0.00019640199999999998,0.058753747487074535,solved,0.000194348,0.058753747487074535,solved,0.00019416099999999999,0.058753747487074535,solved
355,0.13747563807157062,0.07058800210909237,0.009872946578816358,-0.0048863907867975455,0.0016448497772216797,0.02854350691717004,Solved,0.00019701700000000001,0.02854351378729224,solved,0.00019312300000000001,0.02854351378729224,solved,0.000244353,0.02854351378729224,solved
356,0.32141016516733556,0.0880090136482413,0.0022810768794753918,-0.003751804980985811,0.0028061866760253906,0.1409068441056473,Solved,0.000193542,0.14090683668049217,solved,0.00023563000000000002,0.14090683668049217,solved,0.00021150199999999997,0.14090683668049217,solved
357,0.43990460959960886,0.06428245273742868,0.008653132070097712,0.008699346796077824,0.006788015365600586,0.2661114177586651,Solved,0.000221336,0.2661117768634751,solved,0.00021373399999999998,0.2661117768634751,solved,0.000199145,0.2661117768634751,solved
358,0.5067747289502542,0.13229249889221475,-0.006030096168623269,-0.005762131055516349,0.006371974945068359,0.3506618102140432,Solved,0.000318459,0.3506633830743486,solved,0.00031054300000000004,0.3506633830743486,solved,0.000335244,0.3506633830743486,solved
359,0.5181096695491423,0.017511107959420864,-0.0008516498395014244,0.005524740946057646,0.004968166351318359,0.35359523939554055,Solved,0.000268501,0.3535952609473315,solved,0.000249411,0.3535952609473315,solved,0.00027699500000000004,0.3535952609473315,solved
360,0.21394270029872872,0.03204958571267314,0.0008893311537989598,0.0027168832318996625,0.0016047954559326172,0.05715346834636365,Solved,0.000246458,0.057153461316164444,solved,0.000202268,0.057153461316164444,solved,0.000178164,0.057153461316164444,solved
361,0.3022179516328054,0.10937526141718298,-0.0023006516078570563,0.005701841142349879,0.003106832504272461,0.12874904726058217,Solved,0.000197409,0.12875096261745608,solved,0.000193476,0.12875096261745608,solved,0.000193435,0.12875096261745608,solved
362,0.37425329580288913,0.3891628477630724,-0.009417634894734721,-0.002874215395713529,0.018648386001586914,0.3676041610957647,Solved,0.000290054,0.3676075548875466,solved,0.000263854,0.3676075548875466,solved,0.000227635,0.3676075548875466,solved
363,0.24159481641804878,0.3418625536349334,-0.008615174622029162,0.0008344267824749712,0.0068323612213134766,0.2190495117179576,Solved,0.000255864,0.2190495065476817,solved,0.000261197,0.2190495065476817,solved,0.000284686,0.2190495065476817,solved
364,0.6201428143371716,0.033021229131387685,-0.0010277779366794464,0.004517783507876221,0.0037817955017089844,0.5119524835461368,Solved,0.00035557700000000004,0.5119545268199195,solved,0.000330162,0.5119545268199195,solved,0.000315748,0.5119545268199195,solved
365,0.1622311249848287,0.18094881388926862,0.0017225479441740736,-0.008213157546836327,0.005651950836181641,0.0681784416803185,Solved,0.00019666399999999999,0.0681785175406574,solved,0.000194179,0.0681785175406574,solved,0.000200417,0.0681785175406574,solved
366,0.3249037004527064,0.12742843443098115,0.0015149000900536117,-0.005574520726916194,0.006237983703613281,0.15307836729899738,Solved,0.00019622299999999998,0.1530782865776445,solved,0.000195077,0.1530782865776445,solved,0.000201599,0.1530782865776445,solved
